id,name,description,neighborhood_overview,host_id,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,amenities_count,listing_id,review_count,first_review_date,last_review_date,review_span_days
1445771130556623344,Sonder Salitre | King Room,"Experience the best of Malaga at Salitre. Relax on the terrace and soak up the year-round sunshine, or savor a cocktail in the restaurant. Each room features warm wood accents, a desk, and a Chromecast TV to stream whatever you like. You'll also be close to the Malaga train station to explore nearby cathedrals and castles in the charming Plaza de Toros Vieja district. Unwind and discover all the beauty of Spain's southern coast from the comfort of Salitre.",,689970772,Sonder Malaga,2025-04-14,"Málaga, Spain","Choose from apartments and hotels in over 40 cities around the world. Every Sonder features designer details, keyless entry, and fast free WiFi. Experience a better way to stay today.",within an hour,100.0,14.0,0.0,,4,4,1,Centro,,36.7114,-4.4286,Room in hotel,Private room,2,1.0,1 private bath,0.0,1.0,"[""Conditioner"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Free street parking"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Self check-in"", ""Paid parking on premises"", ""Wifi"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Iron"", ""Shower gel"", ""Hair dryer"", ""Shared backyard"", ""Housekeeping available every day"", ""Paid parking off premises"", ""TV"", ""Shared patio or balcony"", ""Body soap"", ""Keypad"", ""Hot water"", ""Coffee"", ""Mini fridge"", ""Hangers"", ""Coffee maker"", ""Hot water kettle"", ""Noise decibel monitors on property""]",41.0,1,365,1.0,5.0,1.0,365.0,1.0,61.6,1.0,25,55,84,354,0,0,0,87,0,,,,,,,,,,202599909506195,1,4,0,4,0,,31,,0,,,
1445781263881616077,Sonder Salitre | Spacious King Room,"Experience the best of Malaga at Salitre. Relax on the terrace and soak up the year-round sunshine, or savor a cocktail in the restaurant. Each room features warm wood accents, a desk, and a Chromecast TV to stream whatever you like. You'll also be close to the Malaga train station to explore nearby cathedrals and castles in the charming Plaza de Toros Vieja district. Unwind and discover all the beauty of Spain's southern coast from the comfort of Salitre.",,689970772,Sonder Malaga,2025-04-14,"Málaga, Spain","Choose from apartments and hotels in over 40 cities around the world. Every Sonder features designer details, keyless entry, and fast free WiFi. Experience a better way to stay today.",within an hour,100.0,14.0,0.0,,4,4,1,Centro,,36.71222,-4.42827,Room in hotel,Private room,2,1.0,1 private bath,0.0,1.0,"[""Conditioner"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Free street parking"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Self check-in"", ""Paid parking on premises"", ""Wifi"", ""Air conditioning"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Iron"", ""Shower gel"", ""Hair dryer"", ""Housekeeping available every day"", ""Paid parking off premises"", ""TV"", ""Shared patio or balcony"", ""Body soap"", ""Keypad"", ""Hot water"", ""Coffee"", ""Mini fridge"", ""Coffee maker"", ""Hot water kettle"", ""Noise decibel monitors on property""]",41.0,1,365,1.0,3.0,1.0,365.0,1.0,62.5,1.0,23,53,83,353,0,0,0,86,0,,,,,,,,,,202599909506195,1,4,0,4,0,,29,,0,,,
1445825681817446480,La casita de chocolate,"Your Perfect Getaway in Discover this cozy townhouse, ideal for your vacation. Strategically located, it offers you the perfect combination of proximity to the historic center and the serenity of a setting away from the hustle and bustle. Just 3 km from the vibrant heart of Malaga and 3.7 km from the sunny beaches, you'll have the best of both worlds. The excellent bus connection, with a frequency of 15 minutes, will allow you to explore the city without worries or the need to use the car",,701900998,Jesus,2025-06-17,"Málaga, Spain",,within an hour,100.0,100.0,0.0,,1,1,0,Ciudad Jardin,,36.74402514652795,-4.42108478397131,Entire home,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Kitchen"", ""Heating"", ""Essentials"", ""Fire extinguisher"", ""Bed linens"", ""Outdoor dining area"", ""Bidet"", ""Wifi"", ""Air conditioning"", ""Dedicated workspace"", ""First aid kit"", ""Shower gel"", ""Hair dryer"", ""Outdoor shower"", ""TV"", ""Body soap"", ""Room-darkening shades"", ""Hot water"", ""Hangers"", ""Clothing storage"", ""Washer"", ""Cleaning products""]",85.0,1,365,1.0,1.0,365.0,365.0,1.0,365.0,1.0,0,0,0,226,7,7,1,0,0,2025-07-20,2025-09-03,5.0,5.0,5.0,5.0,5.0,4.86,5.0,VUT/MA/95449,1,1,1,0,0,2.88,22,1.4458256818174464e+18,7,2025-07-20,2025-09-03,45.0
1445905625914776911,El Faro Centro de Málaga - Parking 4.45 (15€/día),"New studio located in the El Molinillo neighborhood, 7 minutes from downtown Malaga. It has a double bed and a sofa bed with an English opening that converts into another double bed, allowing up to 4 people to stay. Full kitchen including washer-dryer, ideal for long stays. Separate bathroom with a comfortable shower. Air conditioning, Wi-Fi and 55"" TV with access to platforms. Upon request, private parking (€15/day) is offered for vehicles up to 4.45 meters.",,211834907,Salvador,2018-08-26,"Málaga, Spain","Somos una pareja enamorada de nuestra ciudad por lo que ser anfitriones y poder dar la bienvenida a los viajeros que quieren conocer Málaga es para nosotros muy importante. Os ayudaremos a resolver vuestras dudas o consulta sobre sitios a visitar, donde comer o pasear. Os esperamos.",within an hour,100.0,100.0,1.0,,2,2,1,Centro,,36.7291832,-4.4245551,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Clamp on table seat high chair - available upon request"", ""Free dryer \u2013 In unit"", ""Smoke alarm"", ""Fire extinguisher"", ""Free street parking"", ""Bed linens"", ""Self check-in"", ""Wifi"", ""Free washer \u2013 In unit"", ""Blender"", ""Air conditioning"", ""Ceiling fan"", ""Carbon monoxide alarm"", ""Lockbox"", ""Dedicated workspace"", ""First aid kit"", ""Microwave"", ""Hair dryer"", ""Crib - available upon request"", ""Toaster"", ""Central heating"", ""Cooking basics"", ""Private entrance"", ""Room-darkening shades"", ""HDTV"", ""Sound system"", ""Dishes and silverware"", ""Dining table"", ""Estandard body soap"", ""Hangers"", ""Paid parking garage off premises"", ""Hot water kettle"", ""Estandard shampoo"", ""Cleaning products""]",112.0,2,365,1.0,2.0,365.0,365.0,2.0,365.0,1.0,4,10,37,289,2,2,1,37,0,2025-08-18,2025-09-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,VUT/MA/88172,1,2,2,0,0,1.36,35,1.4459056259147768e+18,2,2025-08-18,2025-09-21,34.0
1446242665665972290,"WintowinRentals Cozy, central and full of charm","Cozy holiday apartment near Málaga’s historic centre, ideal for 2 or 3 guests, with excellent transport connections. This charming vacation rental is located in the quiet Segalerva neighbourhood, less than a 15-minute walk from Málaga’s historic city centre. It’s the perfect choice for those looking to explore the city, enjoy its cultural and culinary offerings, and experience the authentic essence of the capital of the Costa del Sol.",,61977582,Javier,2016-03-07,"Málaga, Spain","Soy Javier partner de Win to Win Rentals S.L, un amante de la naturaleza, la pesca deportiva, el deporte y sobre todo de mi familia, He vivido en Madrid, Islas Baleares, Vizcaya y Málaga, siendo esta ultima la que me vio nacer y la que me tiene enamorado. Ser anfitrión de Airbnb es todo un reto que asumimos buscando la perfección para nuestros huéspedes. ""Trátalos como te gustaría que te tratasen"" es y será nuestra principal premisa.",within an hour,100.0,100.0,0.0,,119,128,1,Centro,,36.73202601692093,-4.421523904893494,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Heating"", ""Essentials"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Lockbox"", ""Stove"", ""Iron"", ""Outdoor furniture"", ""Microwave"", ""Hair dryer"", ""TV"", ""Body soap"", ""Toaster"", ""Cooking basics"", ""Room-darkening shades"", ""Hot water"", ""Patio or balcony"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Coffee maker"", ""Clothing storage"", ""Washer"", ""Hot water kettle"", ""Freezer""]",69.0,1,1125,1.0,90.0,3.0,1125.0,4.3,616.0,1.0,23,53,83,267,3,3,2,86,0,2025-07-20,2025-09-09,4.67,5.0,4.67,4.67,4.67,4.67,4.67,ESFCTU0000290270002617480000000000000000VFT/MA/601508,1,62,62,0,0,1.23,31,1.4462426656659722e+18,3,2025-07-20,2025-09-09,51.0
1446363701461877202,Málaga Villa,"Enjoy the tranquility and charm of this villa in Pedregalejo. It features 3 bedrooms, a living-dining room, and 1 bathroom. Its spacious kitchen with an office provides comfort, while the garden, furnished for outdoor enjoyment, is perfect for relaxation. Located in a privileged area, close to the beach with access to services and restaurants, it's ideal for families seeking a comfortable and authentic stay in Málaga. Book now and experience it for yourself!","Pedregalejo is a typical coastal neighborhood in the eastern district of Málaga, known for its relaxed atmosphere and its history as a former fishing village. It is located between Baños del Carmen and Arroyo Jaboneros and is famous for its beaches, its promenade, and its traditional casas mata. Some of its key features include: - Prime location: Pedregalejo is close to downtown Málaga but offers a more peaceful and authentic experience. - Beaches and gastronomy: Its small coves and lively promenade are lined with restaurants serving espetos (grilled sardines), a local delicacy. - Language tourism: The area is home to several Spanish language schools, attracting international students. - Convenient transportation: Several bus lines connect the neighborhood to Málaga city center and other parts of the Costa del Sol. In short, it is a well-located area just meters from the beach, with a strong traditional character and the opportunity to experience local lif",191939936,Centric,2018-05-27,,,within an hour,100.0,98.0,0.0,,18,20,1,Este,,36.72389302127642,-4.373755927671417,Entire villa,Entire home/apt,5,1.0,1 bath,3.0,4.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Ethernet connection"", ""Fire extinguisher"", ""Wine glasses"", ""Shampoo"", ""Bed linens"", ""Long term stays allowed"", ""Outdoor dining area"", ""Smart lock"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Dishwasher"", ""First aid kit"", ""Iron"", ""Shower gel"", ""Microwave"", ""Hair dryer"", ""TV"", ""Body soap"", ""Toaster"", ""Cooking basics"", ""Backyard"", ""Hot water"", ""Patio or balcony"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Coffee maker"", ""Clothing storage"", ""Washer"", ""Single level home"", ""Hot water kettle"", ""Freezer"", ""Cleaning products""]",920.0,2,60,2.0,4.0,60.0,60.0,2.4,60.0,1.0,18,34,64,146,4,4,1,67,0,2025-07-31,2025-09-10,4.5,4.75,4.25,4.75,5.0,5.0,4.25,ESFCTU0000290200004516140000000000000000VFT/MA/281805,1,8,8,0,0,1.94,39,1.4463637014618772e+18,4,2025-07-31,2025-09-10,41.0
1446902814420481475,Loft moderno a 5 min de la playa,"Modern and cozy studio in El Palo, just a 5-minute walk to the beach. Great for couples with children or solo travelers. It has a double bed, sofa bed, fully equipped kitchen, renovated bathroom and work area with WiFi. Air conditioning and ceiling fan in the bed area. All new and ready to go. 15 minutes from downtown Malaga and surrounded by shops, restaurants and good public transportation. Perfect for vacations or long stays by the sea.",,139088172,Adrián,2017-07-07,"Málaga, Spain",,within an hour,90.0,97.0,0.0,,2,2,1,Este,,36.72172,-4.35453,Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,2.0,"[""Kitchen"", ""Heating"", ""Fire extinguisher"", ""Shampoo"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Ceiling fan"", ""Lockbox"", ""Dedicated workspace"", ""First aid kit"", ""Shower gel"", ""Microwave"", ""Hair dryer"", ""TV"", ""Toaster"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water"", ""Dishes and silverware"", ""Dining table"", ""Hangers"", ""Clothing storage"", ""Washer"", ""Other induction stove"", ""Cleaning products""]",64.0,3,365,3.0,3.0,365.0,365.0,3.0,365.0,1.0,2,26,56,236,9,9,2,59,0,2025-06-30,2025-09-16,5.0,5.0,4.89,5.0,5.0,5.0,4.89,VUT/MA/88586,0,2,2,0,0,2.9,28,1.4469028144204815e+18,9,2025-06-30,2025-09-16,78.0
1446912255476654847,Letplanet Mauricio Moro A,"Modern studio in La Unión, just minutes from the train station, with AC, WiFi, full kitchen, and easy access to Málaga’s center, beach, and shops.",,317065206,Maria,2019-12-13,"Málaga, Spain",,within an hour,97.0,99.0,0.0,San Andrés,129,131,1,Carretera de Cadiz,,36.70924,-4.43309,Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,3.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Shampoo"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Iron"", ""Shower gel"", ""Microwave"", ""Drying rack for clothing"", ""Hair dryer"", ""TV"", ""Body soap"", ""Toaster"", ""Private entrance"", ""Hot water"", ""Dishes and silverware"", ""Hangers"", ""Washer"", ""Hot water kettle"", ""Freezer""]",69.0,1,1125,1.0,5.0,3.0,1125.0,4.5,105.5,1.0,24,54,84,359,4,4,1,87,0,2025-06-24,2025-09-02,4.25,5.0,5.0,4.25,4.75,3.25,4.5,A/MA/01638,1,96,91,5,0,1.21,23,1.4469122554766548e+18,4,2025-06-24,2025-09-02,70.0
1446921865441054261,Chic Málaga Centro Studio,"Cozy studio in the heart of Málaga Centro! Enjoy a restful stay with a comfy queen bed, modern decor, and all the essentials you need. Perfectly located just steps from top restaurants, museums, shops, and the beach. Ideal for solo travelers or couples looking to explore the city. No patio, but you'll love the vibrant streets and sunny charm of Málaga right outside your door. Fast Wi-Fi, air conditioning, and a fully equipped kitchenette included. Book now for a perfect city getaway!",,702181205,Robert,2025-06-19,,,within an hour,100.0,100.0,0.0,,1,1,1,Centro,,36.72371,-4.41962,Entire rental unit,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Kitchen"", ""Heating"", ""Smoke alarm"", ""Essentials"", ""Fire extinguisher"", ""Bed linens"", ""Self check-in"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Lockbox"", ""Stove"", ""Exterior security cameras on property"", ""First aid kit"", ""Iron"", ""Microwave"", ""Hair dryer"", ""TV"", ""High chair"", ""Toaster"", ""Cooking basics"", ""Hot water"", ""Pets allowed"", ""Dishes and silverware"", ""Crib"", ""Washer"", ""Hot water kettle"", ""Noise decibel monitors on property"", ""Freezer""]",66.0,1,1125,1.0,5.0,5.0,1125.0,4.1,84.7,1.0,25,55,85,356,0,0,0,88,0,,,,,,,,,,VFT/MA/52437,1,1,1,0,0,,29,,0,,,
1446929905883475776,C48 Seafront - Pedregalejo Beach,"Welcome to Pedregalejo. An apartment with excellent views and an exotic decor that will immerse you in other latitudes, allowing you to enjoy the sea breeze and the sun on your terrace. It is located 10 minutes from the historic centre by public bus or 25 minutes if you prefer to enjoy the promenade with beautiful sea views.","The apartment is located in one of the most traditional neighbourhoods of Malaga, with everything within reach: - Pedregalejo beaches (1 minute walk) - Carrefour supermarket (6 minute walk) - Leisure and restaurant area (2 minute walk) - Port of Malaga (25 minute walk)",5890675,Ana,2013-04-12,"Málaga, Spain","Here at La Recepción, we do all we can to make your stay with us as pleasant as possible! Offering a real personal service, with great attention to detail and fantastic customer interaction, we strive to create the best service possible for our guests. Please check out our brilliant reviews and track history. We're a small agency based here in Malaga, consisiting of 5 dedicated Spanish/English/French speaking members. We're open, friendly and hospitable! If you like our properties - drop us a message! We have an exceptional response rate. If you have a question - drop us another message! We're here to help.",within an hour,99.0,99.0,0.0,La Victoria,90,96,1,Este,,36.7198992,-4.3675681,Entire rental unit,Entire home/apt,4,1.0,1 bath,1.0,1.0,"[""Kitchen"", ""Heating"", ""Private patio or balcony"", ""Shampoo"", ""Bed linens"", ""Outdoor dining area"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Dishwasher"", ""Clothing storage: closet"", ""Microwave"", ""Hair dryer"", ""TV"", ""Body soap"", ""Hot water"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Oven"", ""Hangers"", ""Coffee maker"", ""Washer"", ""Hot water kettle"", ""Noise decibel monitors on property"", ""Freezer""]",143.0,1,1125,1.0,4.0,1125.0,1125.0,3.1,1125.0,1.0,12,42,72,347,6,6,3,75,0,2025-07-05,2025-09-23,4.83,5.0,4.83,5.0,4.83,5.0,4.83,A/MA/01364,1,82,82,0,0,2.05,27,1.4469299058834757e+18,6,2025-07-05,2025-09-23,80.0
1446933156648746688,C47 Seafront - Pedregalejo Beach,"Welcome to Pedregalejo. An apartment with excellent views and an exotic decor that will immerse you in other latitudes, allowing you to enjoy the sea breeze and the sun on your terrace. It is located 10 minutes from the historic centre by public bus or 25 minutes if you prefer to enjoy the promenade with beautiful sea views.","The apartment is located in one of the most traditional neighbourhoods of Malaga, with everything within reach: - Pedregalejo beaches (1 minute walk) - Carrefour supermarket (6 minute walk) - Leisure and restaurant area (2 minute walk) - Port of Malaga (25 minute walk)",5890675,Ana,2013-04-12,"Málaga, Spain","Here at La Recepción, we do all we can to make your stay with us as pleasant as possible! Offering a real personal service, with great attention to detail and fantastic customer interaction, we strive to create the best service possible for our guests. Please check out our brilliant reviews and track history. We're a small agency based here in Malaga, consisiting of 5 dedicated Spanish/English/French speaking members. We're open, friendly and hospitable! If you like our properties - drop us a message! We have an exceptional response rate. If you have a question - drop us another message! We're here to help.",within an hour,99.0,99.0,0.0,La Victoria,90,96,1,Este,,36.7199,-4.36757,Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Kitchen"", ""Heating"", ""Shampoo"", ""Bed linens"", ""Outdoor dining area"", ""Refrigerator"", ""Wifi"", ""Air conditioning"", ""Stove"", ""Dishwasher"", ""Microwave"", ""Hair dryer"", ""TV"", ""Body soap"", ""Hot water"", ""Patio or balcony"", ""Dishes and silverware"", ""Dining table"", ""Elevator"", ""Oven"", ""Hangers"", ""Coffee maker"", ""Clothing storage"", ""Washer"", ""Hot water kettle"", ""Noise decibel monitors on property"", ""Freezer""]",90.0,1,1125,1.0,4.0,1125.0,1125.0,3.1,1125.0,1.0,12,42,72,347,11,11,3,75,0,2025-06-29,2025-09-28,4.27,4.4,3.9,4.7,4.2,4.7,3.7,A/MA/01364,1,82,82,0,0,3.51,27,1.4469331566487468e+18,11,2025-06-29,2025-09-28,91.0
